"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"rua" 0 0.00540160967968455 0.0122639195486878 0 0 0.107014301002043 0.03510249929795 0.265069703514628 0.139933531572503 0.12996859092386 0.192178341500913 0.0279739841946989 0 0.0171086398631309 0.00974468914441629 0.0768892794376098 0.0273283777874945 0.0513610683102209 0.0274589488714372 0.0792393026941363 0.00982414775518224 0.0394944707740916 0.0688637481554353 0
"homens" 0.0443491758444822 0.0378112677577918 0.0613195977434388 0.147260946397016 0.188471807758756 0.0194571456367351 0.18253299634934 0.0687217749852739 0.0174916914465629 0.0974764431928951 0.144133756125685 0.0209804881460242 0 0.0171086398631309 0 0.0329525483304042 0.0163970266724967 0.0513610683102209 0.0274589488714372 0 0 0 0.00983767830791933 0.0594707106749926
"pois" 0.073915293074137 0.0648193161562146 0.0449677050118551 0 0.0157059839798963 0.0291857184551026 0.00702049985959 0.0196347928529354 0.0174916914465629 0.0866457272825734 0.0768713366003651 0.0559479683893979 0.0362515860068878 0.0342172797262618 0.0487234457220815 0.0512595196250732 0.0327940533449934 0.115562403697997 0.0274589488714372 0.108954041204437 0.00982414775518224 0.0394944707740916 0.029513034923758 0.118941421349985
"tinha" 0 0.0432128774374764 0.0572316245605429 0.107991360691145 0.0628239359195854 0.0681000097285728 0.01404099971918 0.0294521892794031 0.0349833828931258 0.0433228636412867 0.0192178341500913 0.0279739841946989 0.0453144825086098 0.0427715996578272 0.0584681348664978 0.0402753368482718 0.109313511149978 0.102722136620442 0.0659014772914493 0.0396196513470681 0.0491207387759112 0.0197472353870458 0.0393507132316773 0.00991178511249876
"paz" 0.155222115455688 0.0810241451952682 0.053143651377647 0.0098173964264677 0.0628239359195854 0 0.01404099971918 0.0392695857058708 0.0174916914465629 0.0974764431928951 0.0288267512251369 0.00699349604867473 0.0725031720137756 0.0855431993156544 0.0292340674332489 0.036613942589338 0.0163970266724967 0.0770416024653313 0.087868636388599 0.0297147385103011 0.039296591020729 0.0197472353870458 0.0393507132316773 0.0198235702249975
"pensamento" 0.0295661172296548 0.0324096580781073 0.0899354100237102 0.098173964264677 0.141353855819067 0.0291857184551026 0.02106149957877 0.0196347928529354 0.0524750743396886 0.0108307159103217 0.00960891707504564 0.0139869920973495 0.0725031720137756 0.0256629597946963 0.0292340674332489 0.0109841827768014 0.0382597289024924 0.0192604006163328 0.0109835795485749 0.128763866877971 0.0785931820414579 0.118483412322275 0.167240531234629 0.0495589255624938
"pobre" 0.0147830586148274 0.0702209258358991 0.0367917586460633 0 0 0.0291857184551026 0.08424599831508 0.0589043785588062 0.0349833828931258 0.06498429546193 0.0192178341500913 0.0489544723407231 0.0906289650172195 0.0855431993156544 0.0194893782888326 0.0878734622144113 0.0327940533449934 0.0449409347714432 0.0329507386457246 0.0792393026941363 0.0491207387759112 0.0493680884676145 0.0393507132316773 0
"natureza" 0.0295661172296548 0.102630583914006 0.0776714904750225 0.245434910661693 0.251295743678341 0.0194571456367351 0 0.0294521892794031 0.0349833828931258 0.0108307159103217 0.00960891707504564 0.0559479683893979 0 0 0.0779575131553304 0.0512595196250732 0.0546567555749891 0 0.0164753693228623 0.0198098256735341 0.0196482955103645 0.0296208530805687 0 0.0594707106749926
"ela" 0 0.00540160967968455 0.00817594636579184 0.274887099941096 0.188471807758756 0.0194571456367351 0.12636899747262 0.098173964264677 0.0524750743396886 0.0758150113722517 0.0480445853752282 0.0629414644380726 0 0 0 0 0 0 0 0.108954041204437 0.108065625307005 0.0888625592417062 0.0787014264633547 0.109029636237486
"vou" 0.0073915293074137 0.0378112677577918 0.0286158122802714 0.0294521892794031 0.0157059839798963 0.136200019457146 0.01404099971918 0.0392695857058708 0.0349833828931258 0.0433228636412867 0.00960891707504564 0.0769284565354221 0.0362515860068878 0.0342172797262618 0 0.0219683655536028 0.0327940533449934 0.109142270159219 0.0713932670657367 0.0594294770206022 0.0491207387759112 0.177725118483412 0.108214461387113 0
"melhor" 0.0221745879222411 0.102630583914006 0.0776714904750225 0.107991360691145 0.0157059839798963 0.00972857281836755 0.02808199943836 0.0589043785588062 0.0349833828931258 0.06498429546193 0.0384356683001826 0.0209804881460242 0.00906289650172195 0.0256629597946963 0.0389787565776652 0.0109841827768014 0.0382597289024924 0.0385208012326656 0.0549178977428744 0.0495245641838352 0.039296591020729 0.0394944707740916 0.0688637481554353 0.128853206462484
"menos" 0.0073915293074137 0.0432128774374764 0.0694955441092306 0.12762615354408 0.125647871839171 0.194571456367351 0.02808199943836 0.107991360691145 0.0699667657862515 0.06498429546193 0.0480445853752282 0.0139869920973495 0.00906289650172195 0.0171086398631309 0.00974468914441629 0.0036613942589338 0.0109313511149978 0.0256805341551104 0.0109835795485749 0.0198098256735341 0.00982414775518224 0.128357030015798 0.0688637481554353 0.109029636237486
"fora" 0.0073915293074137 0.00540160967968455 0.0286158122802714 0.147260946397016 0.109941887859274 0.0778285825469404 0.11934849761303 0.107991360691145 0.12244184012594 0.0216614318206433 0.0480445853752282 0.0629414644380726 0 0 0 0.0073227885178676 0.00546567555749891 0 0.00549178977428744 0.0990491283676704 0.0884173297966401 0.0888625592417062 0.14756517461879 0.0792942808999901
"grandes" 0.0073915293074137 0 0.0122639195486878 0.0098173964264677 0.0157059839798963 0.165385737912248 0.08424599831508 0.107991360691145 0.174916914465629 0.0108307159103217 0.00960891707504564 0 0 0.0427715996578272 0.0584681348664978 0.102519039250146 0.0655881066899869 0.0770416024653313 0.0164753693228623 0.0495245641838352 0.0294724432655467 0.0691153238546603 0.0196753566158387 0.039647140449995
"mesma" 0.0147830586148274 0.0378112677577918 0.0613195977434388 0.0687217749852739 0.17276582377886 0.0486428640918377 0.0702049985959 0.215982721382289 0.0524750743396886 0.0108307159103217 0.0288267512251369 0.0349674802433737 0.0271886895051659 0.0427715996578272 0.0487234457220815 0.0036613942589338 0.0218627022299956 0.0128402670775552 0.0274589488714372 0.0297147385103011 0.0687690342862757 0.0493680884676145 0.0393507132316773 0.0991178511249876
"quer" 0.0813068223815507 0.05941770647653 0.0204398659144796 0.0392695857058708 0.0785299198994817 0.00972857281836755 0.03510249929795 0.0392695857058708 0.0174916914465629 0.0216614318206433 0 0.0349674802433737 0.0543773790103317 0.0855431993156544 0.0292340674332489 0.0512595196250732 0.0109313511149978 0.0256805341551104 0.0274589488714372 0.0891442155309033 0.0785931820414579 0.0592417061611374 0.0491883915395967 0.168500346912479
"boca" 0 0.0108032193593691 0.049055678194751 0.0490869821323385 0.0157059839798963 0.0194571456367351 0.01404099971918 0.0392695857058708 0.0174916914465629 0.0974764431928951 0.144133756125685 0.370655290579761 0.0543773790103317 0.0427715996578272 0.0487234457220815 0.0109841827768014 0.0327940533449934 0 0 0 0.00982414775518224 0.0296208530805687 0.029513034923758 0.039647140449995
"casa" 0 0.0540160967968455 0.0245278390973755 0.12762615354408 0.0785299198994817 0.145928592275513 0.07722549845549 0.0687217749852739 0.0874584572328144 0.19495288638579 0.15374267320073 0.0419609762920484 0 0.0427715996578272 0.0584681348664978 0.0109841827768014 0.0327940533449934 0 0 0.0297147385103011 0.0294724432655467 0.0197472353870458 0.00983767830791933 0.00991178511249876
"doce" 0.0960898809963781 0.124237022632745 0.134903115035565 0 0 0 0.00702049985959 0 0 0.0433228636412867 0.0384356683001826 0.188824393314218 0.0453144825086098 0.0256629597946963 0.00974468914441629 0.0292911540714704 0.0765194578049847 0.0128402670775552 0.0164753693228623 0 0 0 0.00983767830791933 0
"momento" 0.0369576465370685 0.0162048290390536 0.0245278390973755 0.0687217749852739 0.109941887859274 0.0875571553653079 0.04212299915754 0.0883565678382093 0.0874584572328144 0 0.00960891707504564 0.0279739841946989 0.0906289650172195 0.0256629597946963 0.0292340674332489 0.0146455770357352 0 0.032100667693888 0 0.108954041204437 0.0491207387759112 0.148104265402844 0.0787014264633547 0.15858856179998
"verdade" 0.155222115455688 0.0270080483984227 0.00817594636579184 0.0294521892794031 0.109941887859274 0.0486428640918377 0.02106149957877 0.098173964264677 0.0699667657862515 0.032492147730965 0.00960891707504564 0.0489544723407231 0.00906289650172195 0.0855431993156544 0.0389787565776652 0.0146455770357352 0.00546567555749891 0.032100667693888 0.00549178977428744 0.0594294770206022 0.0687690342862757 0.118483412322275 0.118052139695032 0.0792942808999901
"deuses" 0.0221745879222411 0.0162048290390536 0 0.0294521892794031 0.0628239359195854 0.0291857184551026 0.04212299915754 0.0392695857058708 0.0699667657862515 0 0.00960891707504564 0.00699349604867473 0.0181257930034439 0.00855431993156544 0 0.018306971294669 0.0327940533449934 0 0 0.0198098256735341 0.0196482955103645 0.0197472353870458 0.029513034923758 0.852413519674893
"fundo" 0.0517407051518959 0.0648193161562146 0.0204398659144796 0.0098173964264677 0.047117951939689 0.0389142912734702 0.07722549845549 0.117808757117612 0.0874584572328144 0.0108307159103217 0.0480445853752282 0.00699349604867473 0.00906289650172195 0 0.0292340674332489 0.0805506736965436 0.0382597289024924 0.0449409347714432 0.0164753693228623 0.0396196513470681 0.108065625307005 0.0789889415481833 0.0688637481554353 0.00991178511249876
"braços" 0.0073915293074137 0.0486144871171609 0.0817594636579184 0.0098173964264677 0 0.00972857281836755 0.01404099971918 0.0392695857058708 0.0349833828931258 0.0108307159103217 0.0384356683001826 0.153856913070844 0.0725031720137756 0.0427715996578272 0.0194893782888326 0.0659050966608084 0.0819851333624836 0.0513610683102209 0.0329507386457246 0.0198098256735341 0.00982414775518224 0.0296208530805687 0.029513034923758 0.0198235702249975
"versos" 0 0.124237022632745 0.0245278390973755 0.117808757117612 0.0785299198994817 0.0681000097285728 0.0702049985959 0.166895739249951 0 0.0216614318206433 0.0192178341500913 0.195817889362893 0.0453144825086098 0.00855431993156544 0.00974468914441629 0.0036613942589338 0.0109313511149978 0.0192604006163328 0.0219671590971498 0.0396196513470681 0.039296591020729 0.00987361769352291 0.00983767830791933 0.00991178511249876
"horas" 0.0369576465370685 0.0540160967968455 0.0449677050118551 0.0098173964264677 0 0.0291857184551026 0.02808199943836 0.098173964264677 0.0349833828931258 0.032492147730965 0.0288267512251369 0.125882928876145 0.0453144825086098 0.0256629597946963 0.00974468914441629 0.0329525483304042 0.0546567555749891 0.0256805341551104 0.0768850568400242 0.0297147385103011 0.0687690342862757 0.0296208530805687 0.00983767830791933 0.0892060660124888
"morrer" 0.0073915293074137 0.00540160967968455 0.0613195977434388 0.0294521892794031 0.157059839798963 0.0389142912734702 0.02808199943836 0.0294521892794031 0.0524750743396886 0.0866457272825734 0.00960891707504564 0.0349674802433737 0.0362515860068878 0.0342172797262618 0.0389787565776652 0.0622437024018746 0.103847835592479 0.0577812018489985 0.049426107968587 0.0594294770206022 0.0491207387759112 0.0197472353870458 0.00983767830791933 0
"também" 0 0 0 0.0589043785588062 0.0785299198994817 0.107014301002043 0.11934849761303 0.137443549970548 0.157425223019066 0.108307159103217 0.124915921975593 0.104902440730121 0 0 0 0 0 0 0 0.128763866877971 0.00982414775518224 0.108609794628752 0.0983767830791933 0.0297353553374963
"minhas" 0.0073915293074137 0.0270080483984227 0.00408797318289592 0.0589043785588062 0.047117951939689 0.0875571553653079 0.12636899747262 0.0589043785588062 0.0349833828931258 0.0974764431928951 0.0288267512251369 0.167843905168194 0.0181257930034439 0 0 0.0036613942589338 0.0437254044599913 0.0770416024653313 0.0659014772914493 0 0.0687690342862757 0 0.029513034923758 0.039647140449995
"dá" 0.0221745879222411 0.0108032193593691 0.0286158122802714 0.0490869821323385 0.0314119679597927 0.00972857281836755 0.07722549845549 0.0196347928529354 0.0349833828931258 0.0108307159103217 0 0.0209804881460242 0.00906289650172195 0.0598802395209581 0.116936269732996 0.0329525483304042 0.0163970266724967 0.0834617360041089 0.0713932670657367 0.0693343898573693 0.0785931820414579 0.108609794628752 0.059026069847516 0.0594707106749926
"porta" 0.0221745879222411 0.0486144871171609 0.049055678194751 0.0687217749852739 0.0314119679597927 0.0875571553653079 0.04212299915754 0.0294521892794031 0.0349833828931258 0.0433228636412867 0.0576535024502739 0.0489544723407231 0.0271886895051659 0.0171086398631309 0.0584681348664978 0.0439367311072056 0.0109313511149978 0.0834617360041089 0.0768850568400242 0.0198098256735341 0.0884173297966401 0.00987361769352291 0.00983767830791933 0
"saber" 0 0.0162048290390536 0.0204398659144796 0.137443549970548 0.125647871839171 0.0291857184551026 0.06318449873631 0.098173964264677 0.0524750743396886 0.0866457272825734 0.0480445853752282 0.0559479683893979 0.00906289650172195 0 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.0164753693228623 0.148573692551506 0.0687690342862757 0.197472353870458 0.0688637481554353 0.0198235702249975
"apenas" 0.0073915293074137 0.0756225355155836 0.0654075709263347 0.098173964264677 0.0628239359195854 0.00972857281836755 0.03510249929795 0.0098173964264677 0.0349833828931258 0.162460738654825 0.163351590275776 0.0489544723407231 0.0634402755120537 0.0171086398631309 0.00974468914441629 0.0073227885178676 0 0.0128402670775552 0.0219671590971498 0.0396196513470681 0.00982414775518224 0.0394944707740916 0.0393507132316773 0.0792942808999901
"nosso" 0.0295661172296548 0.0378112677577918 0.0286158122802714 0.0392695857058708 0.047117951939689 0.00972857281836755 0.03510249929795 0.0294521892794031 0.0524750743396886 0.0866457272825734 0.0384356683001826 0.153856913070844 0.0453144825086098 0.0513259195893926 0.0292340674332489 0.0109841827768014 0.0273283777874945 0.0385208012326656 0.0549178977428744 0 0.0589448865310934 0.0296208530805687 0.00983767830791933 0.128853206462484
"diz" 0.0147830586148274 0.0756225355155836 0.0286158122802714 0.107991360691145 0.0157059839798963 0.0583714369102053 0.01404099971918 0 0.0174916914465629 0.032492147730965 0 0.0699349604867473 0.0362515860068878 0 0.0487234457220815 0.054920913884007 0.0327940533449934 0.0577812018489985 0.0604096875171618 0.0297147385103011 0.0294724432655467 0.0987361769352291 0.0393507132316773 0.039647140449995
"estar" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0.176713135676419 0.17276582377886 0.155657165093881 0.09126649817467 0.176713135676419 0.0524750743396886 0 0.00960891707504564 0 0 0.0342172797262618 0.00974468914441629 0.0073227885178676 0 0.0256805341551104 0.0219671590971498 0.0990491283676704 0.0491207387759112 0.0987361769352291 0.059026069847516 0.00991178511249876
"feliz" 0.0147830586148274 0.0432128774374764 0.0245278390973755 0.0294521892794031 0.0785299198994817 0.0778285825469404 0.01404099971918 0.0392695857058708 0 0 0.0288267512251369 0.0139869920973495 0.00906289650172195 0.0427715996578272 0.0194893782888326 0.0109841827768014 0.0546567555749891 0.115562403697997 0.0549178977428744 0.0693343898573693 0.0294724432655467 0.148104265402844 0.059026069847516 0.0693824957874913
"destino" 0.0443491758444822 0.0378112677577918 0.0245278390973755 0.0392695857058708 0.0157059839798963 0.0291857184551026 0.0702049985959 0.0687217749852739 0.0699667657862515 0.0216614318206433 0.0192178341500913 0.0349674802433737 0.0362515860068878 0.0427715996578272 0.0584681348664978 0.0585823081429408 0.0163970266724967 0 0.00549178977428744 0.0594294770206022 0.00982414775518224 0.0592417061611374 0.00983767830791933 0.218059272474973
"chuva" 0.0073915293074137 0.0216064387187382 0.00408797318289592 0.0687217749852739 0.0628239359195854 0.00972857281836755 0.02808199943836 0.0098173964264677 0.0349833828931258 0.0216614318206433 0.0768713366003651 0.0629414644380726 0.0181257930034439 0.0171086398631309 0 0.0439367311072056 0.0546567555749891 0.0449409347714432 0.0274589488714372 0.0396196513470681 0.137538068572551 0.00987361769352291 0.236104279390064 0.0198235702249975
"deixa" 0.0443491758444822 0.05941770647653 0.049055678194751 0.0196347928529354 0.0314119679597927 0.0389142912734702 0.03510249929795 0.0098173964264677 0.0699667657862515 0.0216614318206433 0.0288267512251369 0.0839219525840968 0.0725031720137756 0.0342172797262618 0 0.0109841827768014 0.0273283777874945 0.0128402670775552 0.0164753693228623 0.0891442155309033 0.0589448865310934 0.0592417061611374 0.088539104771274 0.0792942808999901
"viver" 0.0221745879222411 0.0648193161562146 0.0122639195486878 0.0687217749852739 0.047117951939689 0.0389142912734702 0.04212299915754 0.107991360691145 0.0699667657862515 0.0433228636412867 0.0576535024502739 0.0559479683893979 0.0362515860068878 0 0 0.0109841827768014 0.00546567555749891 0.0192604006163328 0.0164753693228623 0.0990491283676704 0.0687690342862757 0.0789889415481833 0.108214461387113 0.0594707106749926
"almas" 0.0369576465370685 0.05941770647653 0.00817594636579184 0 0.0314119679597927 0.0194571456367351 0.06318449873631 0.0196347928529354 0.0524750743396886 0 0 0.0349674802433737 0.0906289650172195 0.119760479041916 0.0779575131553304 0.0622437024018746 0.0437254044599913 0.0449409347714432 0.0274589488714372 0.0693343898573693 0.0196482955103645 0.0296208530805687 0.00983767830791933 0.0297353553374963
"criança" 0 0.0702209258358991 0 0.166895739249951 0.0785299198994817 0.0194571456367351 0.0702049985959 0.0883565678382093 0.0174916914465629 0.0433228636412867 0.0384356683001826 0.0209804881460242 0 0 0 0 0 0.0642013353877761 0.0659014772914493 0.0792393026941363 0.0785931820414579 0.0987361769352291 0.088539104771274 0.00991178511249876
"fosse" 0.0073915293074137 0.0162048290390536 0.0204398659144796 0.0883565678382093 0.188471807758756 0.0681000097285728 0.11934849761303 0.0196347928529354 0.0349833828931258 0.0108307159103217 0 0.0419609762920484 0.00906289650172195 0.0256629597946963 0.0194893782888326 0.0109841827768014 0.0218627022299956 0.0513610683102209 0.0604096875171618 0.0297147385103011 0.039296591020729 0.0691153238546603 0.127889818002951 0.0198235702249975
"às" 0 0 0 0.186530532102886 0.125647871839171 0.136200019457146 0.14743049705139 0.0589043785588062 0.0699667657862515 0.0541535795516084 0.0672624195253195 0.0699349604867473 0 0.0171086398631309 0 0.0036613942589338 0 0 0.0164753693228623 0.0198098256735341 0.0491207387759112 0.0197472353870458 0.0393507132316773 0.118941421349985
"poeta" 0.0369576465370685 0.232269216226435 0.0327037854631674 0.0687217749852739 0.0157059839798963 0.0486428640918377 0.00702049985959 0.0196347928529354 0.0349833828931258 0.0758150113722517 0.0288267512251369 0.0559479683893979 0.0181257930034439 0 0 0.0292911540714704 0.0109313511149978 0.0449409347714432 0.0219671590971498 0 0.0196482955103645 0.0592417061611374 0.00983767830791933 0
"pés" 0.073915293074137 0.0378112677577918 0.0694955441092306 0.0392695857058708 0.0628239359195854 0.0194571456367351 0.02808199943836 0.0490869821323385 0 0.0433228636412867 0.0384356683001826 0.0699349604867473 0.0271886895051659 0.0513259195893926 0.0292340674332489 0.054920913884007 0.0327940533449934 0.0128402670775552 0.0329507386457246 0.0198098256735341 0.0294724432655467 0.00987361769352291 0.0393507132316773 0.00991178511249876
"ir" 0.0073915293074137 0.0432128774374764 0.0163518927315837 0.0196347928529354 0.0628239359195854 0.0778285825469404 0.07722549845549 0.107991360691145 0.0699667657862515 0.0216614318206433 0.0192178341500913 0.0279739841946989 0 0.0427715996578272 0.0194893782888326 0.0146455770357352 0.0437254044599913 0.0513610683102209 0.087868636388599 0.0396196513470681 0.0196482955103645 0.0197472353870458 0.0491883915395967 0.0495589255624938
"tambem" 0.0295661172296548 0.0810241451952682 0.0367917586460633 0 0 0 0 0 0 0 0 0 0.0271886895051659 0.0598802395209581 0.0487234457220815 0.10618043350908 0.109313511149978 0.0963020030816641 0.0823768466143116 0 0 0 0 0
"além" 0.0443491758444822 0.0324096580781073 0.0408797318289592 0.0785391714117416 0.0628239359195854 0.0194571456367351 0.03510249929795 0.0392695857058708 0.0524750743396886 0.032492147730965 0.0288267512251369 0.0629414644380726 0 0.0256629597946963 0.0292340674332489 0.0073227885178676 0.00546567555749891 0.0128402670775552 0.087868636388599 0.0891442155309033 0.0687690342862757 0.0493680884676145 0.0688637481554353 0.0297353553374963
"canto" 0.073915293074137 0.0486144871171609 0.0327037854631674 0 0.0157059839798963 0.0194571456367351 0.00702049985959 0.0490869821323385 0 0.0541535795516084 0.0960891707504564 0.0139869920973495 0.0453144825086098 0.0256629597946963 0.0487234457220815 0.0475981253661394 0.0163970266724967 0.0192604006163328 0.0219671590971498 0.0990491283676704 0.117889773062187 0.0394944707740916 0 0.0495589255624938
"parte" 0.0591322344593096 0.0324096580781073 0.0327037854631674 0.0294521892794031 0.0157059839798963 0.0486428640918377 0.10530749789385 0.0785391714117416 0.0699667657862515 0.0541535795516084 0.0480445853752282 0 0.0181257930034439 0.00855431993156544 0 0.0292911540714704 0.0491910800174902 0.0577812018489985 0.0274589488714372 0.0297147385103011 0.0196482955103645 0.0592417061611374 0.0491883915395967 0.0198235702249975
"rosto" 0.0295661172296548 0.102630583914006 0.216662578693484 0 0 0.00972857281836755 0.00702049985959 0 0 0.0541535795516084 0.124915921975593 0.0349674802433737 0 0 0.0194893782888326 0.0329525483304042 0.0109313511149978 0.00642013353877761 0.0219671590971498 0 0 0 0 0
"uns" 0.0073915293074137 0.0378112677577918 0.0327037854631674 0.0294521892794031 0.0157059839798963 0 0.01404099971918 0 0 0.0108307159103217 0 0.0419609762920484 0.00906289650172195 0.119760479041916 0.0974468914441629 0.0512595196250732 0.120244862264976 0.0770416024653313 0.0329507386457246 0 0.0196482955103645 0.00987361769352291 0.0393507132316773 0.039647140449995
"fez" 0.0295661172296548 0.0378112677577918 0.0286158122802714 0.0294521892794031 0 0.0194571456367351 0.00702049985959 0.0294521892794031 0.0174916914465629 0.032492147730965 0 0.111895936778796 0.0181257930034439 0.0342172797262618 0.116936269732996 0.0695664909197422 0.0382597289024924 0.0513610683102209 0.0109835795485749 0.0297147385103011 0.0196482955103645 0.0691153238546603 0.029513034923758 0.0198235702249975
"lado" 0 0.0432128774374764 0.0204398659144796 0.0589043785588062 0.0314119679597927 0.0681000097285728 0.08424599831508 0.12762615354408 0.104950148679377 0.032492147730965 0.0384356683001826 0.00699349604867473 0 0.00855431993156544 0.00974468914441629 0.0219683655536028 0.0273283777874945 0.0449409347714432 0.0384425284200121 0.0297147385103011 0.0982414775518224 0.0394944707740916 0.0491883915395967 0.0198235702249975
"suas" 0.0295661172296548 0.0270080483984227 0.0735835172921266 0.0196347928529354 0.0157059839798963 0.0486428640918377 0.03510249929795 0.0490869821323385 0 0.0433228636412867 0.0576535024502739 0 0.0271886895051659 0 0.0194893782888326 0.0585823081429408 0.0765194578049847 0.0449409347714432 0.0768850568400242 0 0.00982414775518224 0 0.00983767830791933 0.0495589255624938
"ouvir" 0.0295661172296548 0.0324096580781073 0.0122639195486878 0.0490869821323385 0.141353855819067 0.0194571456367351 0.01404099971918 0.0294521892794031 0.0524750743396886 0 0.00960891707504564 0.0349674802433737 0.0453144825086098 0.0256629597946963 0.0194893782888326 0.0768892794376098 0.0163970266724967 0.0449409347714432 0.0604096875171618 0.0396196513470681 0.117889773062187 0.00987361769352291 0.0491883915395967 0
"pelas" 0.0369576465370685 0.0270080483984227 0.049055678194751 0.0589043785588062 0.0157059839798963 0.0194571456367351 0.0702049985959 0.0294521892794031 0.0174916914465629 0.0108307159103217 0.00960891707504564 0.0629414644380726 0.00906289650172195 0.0171086398631309 0.00974468914441629 0.0768892794376098 0.0710537822474858 0.0834617360041089 0.0219671590971498 0 0.0196482955103645 0 0 0.039647140449995
"ali" 0.0295661172296548 0 0.0694955441092306 0.117808757117612 0.0157059839798963 0.0389142912734702 0.02808199943836 0.0687217749852739 0.209900297358755 0 0.00960891707504564 0 0.00906289650172195 0.0171086398631309 0.00974468914441629 0.0146455770357352 0.0983821600349803 0.00642013353877761 0 0.128763866877971 0.0196482955103645 0.0592417061611374 0.029513034923758 0.0297353553374963
"ninguém" 0 0 0.00408797318289592 0.0490869821323385 0.0628239359195854 0.0681000097285728 0.04212299915754 0.0294521892794031 0.0349833828931258 0.0108307159103217 0.0288267512251369 0.188824393314218 0 0 0 0 0 0 0 0.128763866877971 0.167010511838098 0.118483412322275 0.0787014264633547 0.0693824957874913
"contra" 0.0369576465370685 0.0540160967968455 0.0286158122802714 0 0 0.0291857184551026 0.02106149957877 0.0687217749852739 0 0.0541535795516084 0.00960891707504564 0 0 0.0256629597946963 0.0292340674332489 0.161101347393087 0.0327940533449934 0.0128402670775552 0.0164753693228623 0.0396196513470681 0.0294724432655467 0.00987361769352291 0.00983767830791933 0.039647140449995
"disse" 0.0073915293074137 0.0216064387187382 0.106287302755294 0.0196347928529354 0.0314119679597927 0.00972857281836755 0.02808199943836 0.0098173964264677 0.0349833828931258 0.0541535795516084 0 0.00699349604867473 0 0.0342172797262618 0.0779575131553304 0.0842120679554774 0.0327940533449934 0.0770416024653313 0.0219671590971498 0.0198098256735341 0.0491207387759112 0.00987361769352291 0.00983767830791933 0
"esperança" 0.0295661172296548 0.113433803273375 0.0408797318289592 0 0 0.0194571456367351 0.01404099971918 0.0687217749852739 0 0.06498429546193 0.0288267512251369 0 0 0 0 0.0146455770357352 0 0.0770416024653313 0.0384425284200121 0.108954041204437 0.0687690342862757 0.148104265402844 0.029513034923758 0.00991178511249876
"manhã" 0.0369576465370685 0.0540160967968455 0.0163518927315837 0.0687217749852739 0.0628239359195854 0 0.0702049985959 0.0589043785588062 0 0.0541535795516084 0.0192178341500913 0.0349674802433737 0.0181257930034439 0.0342172797262618 0.0487234457220815 0.0256297598125366 0.0218627022299956 0.0256805341551104 0.0604096875171618 0.0297147385103011 0.039296591020729 0.0493680884676145 0.0491883915395967 0.0198235702249975
"parece" 0.0221745879222411 0.0486144871171609 0.0408797318289592 0.0196347928529354 0.0157059839798963 0.0389142912734702 0.02106149957877 0.0294521892794031 0.0349833828931258 0 0.00960891707504564 0.0699349604867473 0.0362515860068878 0.00855431993156544 0.00974468914441629 0.0109841827768014 0.0109313511149978 0.0449409347714432 0.0604096875171618 0.128763866877971 0.0589448865310934 0.0394944707740916 0.118052139695032 0.0198235702249975
"seio" 0.118264468918619 0.124237022632745 0.118551222303982 0 0 0 0 0 0 0.0108307159103217 0.00960891707504564 0.0209804881460242 0.0634402755120537 0.00855431993156544 0 0.0292911540714704 0.060122431132488 0.0192604006163328 0.0274589488714372 0.0396196513470681 0.00982414775518224 0 0 0.00991178511249876
"sono" 0 0 0 0.0098173964264677 0.0628239359195854 0.175114310730616 0.01404099971918 0.0883565678382093 0.0874584572328144 0.119137875013538 0.105698087825502 0.0139869920973495 0 0 0 0 0 0 0 0.138668779714739 0.108065625307005 0.128357030015798 0.0787014264633547 0.0495589255624938
"folhas" 0.0221745879222411 0.0972289742343218 0.049055678194751 0.0196347928529354 0.047117951939689 0.00972857281836755 0 0.0196347928529354 0 0.0108307159103217 0.0192178341500913 0.0349674802433737 0.0634402755120537 0 0.0584681348664978 0.0146455770357352 0.0491910800174902 0.0449409347714432 0.0274589488714372 0.0495245641838352 0.0589448865310934 0.0592417061611374 0.029513034923758 0.0594707106749926
"chorar" 0 0.0108032193593691 0.0245278390973755 0.0098173964264677 0 0.00972857281836755 0.00702049985959 0.0294521892794031 0.0349833828931258 0.0108307159103217 0 0.104902440730121 0.0543773790103317 0.00855431993156544 0.00974468914441629 0.0292911540714704 0.0546567555749891 0.141242937853107 0.0659014772914493 0.0792393026941363 0.0294724432655467 0.00987361769352291 0.0688637481554353 0.00991178511249876
"lhes" 0.0517407051518959 0.0270080483984227 0.0694955441092306 0.0392695857058708 0.0785299198994817 0.00972857281836755 0.01404099971918 0.0098173964264677 0.0174916914465629 0 0.00960891707504564 0.0209804881460242 0.0181257930034439 0.0598802395209581 0.0779575131553304 0.0329525483304042 0.0382597289024924 0.0385208012326656 0.0988522159371739 0.00990491283676704 0.00982414775518224 0.00987361769352291 0 0.0495589255624938
